label,text
1, What measures could they take so I think governments need to start thinking very broadly about uh what are the Investments that will help the environment slow down climate change.
1, What measures could they take so I think governments need to start thinking very broadly about uh what are the Investments that will help the environment slow down climate change.
1, Reduce amount of carbon we're emitting.
1, And at the same time helping the health of people and reducing some of these risk factors today which are unhealthy diets poor quality.
0, Uh you know that we're breathing.
2, And um you know these commercial other determinants with people eating high salt high fat high sugar food.
2, And um you know these commercial other determinants with people eating high salt high fat high sugar food.
1, So there are lots of policy levers that can be put in place you're putting a lot of emphasis that the onus really on governments to affect change.
0, But what role and responsibility do we as individuals have to tackle the crisis?
1, There also needs to be a people's movement that recognizes this.
1, Because a lot of it is also individual Behavior change.
1, You know take public transport or or take a bicycle and walk if you can rather than taking your car.
1, You know buy locally available produce support your local farmers save electricity in your homes as much as possible.
1, You know buy locally available produce support your local farmers save electricity in your homes as much as possible.
1, And and while proportionately speaking the amount of emissions of people living in small countries or large countries in Asia Pacific is maybe less than some of the Western High income countries.
1, And and while proportionately speaking the amount of emissions of people living in small countries or large countries in Asia Pacific is maybe less than some of the Western High income countries.
1, I think everybody now has to do their bit and moving to renewable energy sources for example if you put together all the healthcare facilities in the world it's the fifth largest emitter of carbon.
1, I think everybody now has to do their bit and moving to renewable energy sources for example if you put together all the healthcare facilities in the world it's the fifth largest emitter of carbon.
1, So I think just Greening Healthcare facilities itself can help to you know reduce and then of course.
1, So I think just Greening Healthcare facilities itself can help to you know reduce and then of course.
1, We need the adaptation we need to ensure that if there's a flood if there's a drought that the health system is resilient it's able to cope it's able to provide services.
1, We need the adaptation we need to ensure that if there's a flood if there's a drought that the health system is resilient it's able to cope it's able to provide services.
1, And again we need to start thinking about how are we going to provide these Services when we are when we are hit with these climate emergencies.
0, So are you seeing positive actions any hopeful signs coming from Asia in the Pacific?
1, Yes in fact at the last Corp.
1, I think Health was an important uh issue and it had a lot of traction.
1, And the who has launched an alliance of countries that want to be part of moving into renewable sources of energy and and really addressing climate and health.
1, And the who has launched an alliance of countries that want to be part of moving into renewable sources of energy and and really addressing climate and health.
0, So this Alliance today has about 54 countries.
1, And I think you know sharing best practices sharing knowledge.
1, You know making sure that the norms and standards are known and accepted in every country.
1, And and really building this movement for which health professionals need to be advocates for.
1, But the action often needs to be taken by people outside the health sector.
1, And this is why it's important to come together there's also need for research.
1, There's need for documentation of not only the health impacts but how do you actually mitigate those.
1, And the health impacts of addressing some of these risk factors need to be documented and measured so that again for policy makers it's important to and understand the cost effectiveness of intervention.
1, And the health impacts of addressing some of these risk factors need to be documented and measured so that again for policy makers it's important to and understand the cost effectiveness of intervention.
1, So there's a lot of work that's needed there but at the same time we also have today the knowledge and tools to start acting we don't need to wait.
1, So is this some of the work that you're involved in in your role as scientists for instance is the who providing data which could drive effective policy decisions?
1, So is this some of the work that you're involved in in your role as scientists for instance is the who providing data which could drive effective policy decisions?
1, So is this some of the work that you're involved in in your role as scientists for instance is the who providing data which could drive effective policy decisions?
1, That's right and one of the new mechanisms we're using is something called living guidelines where we are constantly updating the recommendations that we've made without waiting for several years to go by.
1, That's right and one of the new mechanisms we're using is something called living guidelines where we are constantly updating the recommendations that we've made without waiting for several years to go by.
1, And this will be up all on a digital platform.
1, And so this enables people around the world to look at what the latest standards guidelines recommendations are from The Who.
1, And we are continuously looking at the data that's evolving.
1, And there are huge amounts of data so we also need to use Technologies like artificial intelligence.
1, That's scanning the literature pulling the data and triggering to us and telling us it's time for an updating your recommendations.
1, That's scanning the literature pulling the data and triggering to us and telling us it's time for an updating your recommendations.
1, So this is a process we started during the pandemic and this is now growing across all the technical Departments of who.
1, We also have a department of digital health and Innovation.
1, And again we've seen digital Technologies being used so much more during the pandemic.
0, And so again learning you know how can we harness Telehealth telemedicine the the use of apps on mobile phones.
1, All of this can help us it can be an enabler.
0, But again we need to remember that it it is possible that the same people who were excluded from accessing Health Services.
2, May be excluded because they don't have access to digital Technologies.
2, They don't have access to the internet still half the world does not have access to Internet even though they may own a mobile phone.
2, They don't have access to the internet still half the world does not have access to Internet even though they may own a mobile phone.
1, And so I think as we invest in Technologies we we have to again keep Equity at the heart.
1, And think about that last Mile and that you know vulnerable individual whether it's an elderly person who is you know disabled and cannot leave home or whether it's a indigenous person living in a remote Community.
1, And think about that last Mile and that you know vulnerable individual whether it's an elderly person who is you know disabled and cannot leave home or whether it's a indigenous person living in a remote Community.
0, How do we make sure the same Quality Health Services reach them?
0, How do we make sure the same Quality Health Services reach them?
1, So lots of food for thought there both for policy makers in the region and for all of us as we Face the health and climate challenges up ahead.
1, So lots of food for thought there both for policy makers in the region and for all of us as we Face the health and climate challenges up ahead.
0, Dr swaminathan thank you so much for your time. thank you very much Nisha it's been a pleasure speaking with you.
0, Indeed thank you to everyone joined us for this episode of ADB Insight
0, I'm Nisha Pele until the new year.
0, Goodbye. [Music]
