label,text
1,it's very critical for Vanuatu to to have a displacement policy in place given the scientific projections we will have climatic impacts that will very much intensify and worsen
1,it's very critical for Vanuatu to to have a displacement policy in place given the scientific projections we will have climatic impacts that will very much intensify and worsen
1,it's very critical for Vanuatu to to have a displacement policy in place given the scientific projections we will have climatic impacts that will very much intensify and worsen
2,you have Cyclones every year so people will have to be displaced so you need proper evacuation centers to be to be set up
2,you have Cyclones every year so people will have to be displaced so you need proper evacuation centers to be to be set up
1,or if you're looking at more long-term durable Solutions those will have to to come to play
1,or if you're looking at more long-term durable Solutions those will have to to come to play
1,I think that in the future now that we have a policy in place the displacement policy the government will look forward to having support in the future in terms of financial support to better implement that plan
1,I think that in the future now that we have a policy in place the displacement policy the government will look forward to having support in the future in terms of financial support to better implement that plan
1,I think that in the future now that we have a policy in place the displacement policy the government will look forward to having support in the future in terms of financial support to better implement that plan
0,so I think it's about time that the government prepares itself and looks to its strengths on the islands people who have been resilient throughout these disasters over generations and and pick out useful aspects of traditional knowledge that we can utilize during disasters
0,so I think it's about time that the government prepares itself and looks to its strengths on the islands people who have been resilient throughout these disasters over generations and and pick out useful aspects of traditional knowledge that we can utilize during disasters
0,so I think it's about time that the government prepares itself and looks to its strengths on the islands people who have been resilient throughout these disasters over generations and and pick out useful aspects of traditional knowledge that we can utilize during disasters
0,so I think it's about time that the government prepares itself and looks to its strengths on the islands people who have been resilient throughout these disasters over generations and and pick out useful aspects of traditional knowledge that we can utilize during disasters
0,so I think it's about time that the government prepares itself and looks to its strengths on the islands people who have been resilient throughout these disasters over generations and and pick out useful aspects of traditional knowledge that we can utilize during disasters
0,so I think it's about time that the government prepares itself and looks to its strengths on the islands people who have been resilient throughout these disasters over generations and and pick out useful aspects of traditional knowledge that we can utilize during disasters
1,we preach resilience to our people but we will need support
1,there has to be a specific financing for loss and damage to help people from island nations to recover 
1,there has to be a specific financing for loss and damage to help people from island nations to recover 
0,it's important to to recognize the needs of small island States and particularly for Vanuatu which is a group of little Islands
0,it's important to to recognize the needs of small island States and particularly for Vanuatu which is a group of little Islands
0,voice from vanuatu climate change impacts and human mobility
2,Despite being one of the lowest greenhouse gas emitters in the world Vanuatu and other Pacific island countries are experiencing damaging and irreversible impacts of climate change.
2,Despite being one of the lowest greenhouse gas emitters in the world Vanuatu and other Pacific island countries are experiencing damaging and irreversible impacts of climate change.
2,"Loss of land dislocation from homes and cascading effects on ecosystems livelihoods and traditional heritage are some of the greatest forms of loss and damage risks for ni-Vanuatu and Pacific people."
2,"Loss of land dislocation from homes and cascading effects on ecosystems livelihoods and traditional heritage are some of the greatest forms of loss and damage risks for ni-Vanuatu and Pacific people."
1,The Government of Vanuatu has been pursuing an advisory opinion from the International Court of justice to protect the rights of current and future generations from adverse climate impacts.
1,The Government of Vanuatu has been pursuing an advisory opinion from the International Court of justice to protect the rights of current and future generations from adverse climate impacts.
0, 
0, 
0, 
0, 
0, 
